,edad,edo_civil,escolaridad,hora,mes,mpio,parentesco,cuantos
3538,27,SOLTERO,PREPARATORIA,M,3,GARCÍA,CONCUBINO,1
3539,39,CASADO,SECUNDARIA,T,3,GARCÍA,ESPOSO,1
3540,30,CASADO,PREPARATORIA,T,3,SANTA CATARINA,ESPOSO,1
3541,59,CASADO,PREPARATORIA,T,3,GUADALUPE,NINGUNO,1
3542,49,CASADO,SECUNDARIA,N,3,SANTA CATARINA,NINGUNO,1
3543,33,SOLTERO,SECUNDARIA,T,3,SAN NICOLÁS DE LOS GARZA,CONCUBINO,1
3544,22,CASADO,SECUNDARIA,N,3,JUÁREZ,CONCUBINO,1
3545,37,SOLTERO,TÉCNICO,M,3,SANTA CATARINA,ESPOSO,1
3546,21,SOLTERO,PREPARATORIA,M,3,APODACA,PADRE,1
3547,28,CASADO,SECUNDARIA,N,3,APODACA,UL,1
3548,25,SOLTERO,SECUNDARIA,T,3,GARCÍA,ESPOSO,1
3549,32,CASADO,TÉCNICO,N,3,GARCÍA,CONCUBINO,1
3550,41,CASADO,SECUNDARIA,M,3,GARCÍA,NINGUNO,1
3551,34,CASADO,TÉCNICO,T,3,GARCÍA,EXESPOSO,1
3552,36,CASADO,SECUNDARIA,T,3,GARCÍA,NINGUNO,1
3553,40,CASADO,SECUNDARIA,N,3,GARCÍA,ESPOSO,1
3554,17,SOLTERO,SECUNDARIA,T,3,ALLENDE,NINGUNO,1
3555,24,CASADO,SECUNDARIA,T,3,SANTA CATARINA,NINGUNO,1
3556,26,CASADO,SECUNDARIA,M,3,APODACA,NINGUNO,1
3557,48,CASADO,PREPARATORIA,M,3,ESCOBEDO,CONCUBINO,1
3558,46,CASADO,PRIMARIA,N,3,GARCÍA,HIJO,1
3559,28,CASADO,SECUNDARIA,T,3,GARCÍA,ESPOSO,1
3560,30,CASADO,PREPARATORIA,T,3,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
3561,25,CASADO,PREPARATORIA,T,3,APODACA,ESPOSO,1
3562,41,CASADO,SECUNDARIA,N,3,GUADALUPE,ESPOSO,1
3563,22,CASADO,LICENCIATURA,N,3,SANTA CATARINA,NINGUNO,1
3564,42,CASADO,SECUNDARIA,M,3,SANTA CATARINA,NINGUNO,1
3565,34,CASADO,LICENCIATURA,N,3,ESCOBEDO,HIJO,1
3566,44,CASADO,PRIMARIA,M,3,GALEANA,NINGUNO,1
3567,52,CASADO,SECUNDARIA,T,3,SANTA CATARINA,NINGUNO,1
3568,25,CASADO,SECUNDARIA,M,3,GARCÍA,ESPOSO,1
3569,23,CASADO,PREPARATORIA,N,3,GARCÍA,CONCUBINO,1
3570,24,CASADO,SECUNDARIA,N,3,GARCÍA,ESPOSO,1
3571,38,CASADO,PRIMARIA,M,3,MONTERREY,CONCUBINO,1
3572,7,SOLTERO,NINGUNO,T,3,MONTERREY,MADRE,1
3573,34,SOLTERO,SECUNDARIA,N,3,GARCÍA,EXESPOSO,1
3574,36,CASADO,SECUNDARIA,N,3,GUADALUPE,CONCUBINO,1
3575,36,SOLTERO,SECUNDARIA,M,3,SANTA CATARINA,NINGUNO,1
3576,33,CASADO,SECUNDARIA,N,3,MONTERREY,NINGUNO,1
3577,9,SOLTERO,PRIMARIA,N,3,APODACA,NINGUNO,1
3578,54,CASADO,PRIMARIA,N,3,APODACA,NINGUNO,1
3579,9,SOLTERO,PRIMARIA,T,3,SAN NICOLÁS DE LOS GARZA,PADRE,1
3580,36,CASADO,LICENCIATURA,T,3,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
3581,28,CASADO,SECUNDARIA,M,3,SANTA CATARINA,NINGUNO,1
3582,31,SOLTERO,SECUNDARIA,M,3,SANTA CATARINA,NINGUNO,1
3583,17,SOLTERO,SECUNDARIA,N,3,GUADALUPE,HERMANO,1
3584,53,SOLTERO,TÉCNICO,N,3,GUADALUPE,HIJO,1
3585,54,CASADO,TÉCNICO,M,3,MONTERREY,HERMANO,1
3586,80,CASADO,SECUNDARIA,M,3,MONTERREY,HIJO,1
3587,46,CASADO,TÉCNICO,N,3,ESCOBEDO,ESPOSO,1
3588,21,CASADO,SECUNDARIA,M,3,ESCOBEDO,CONCUBINO,1
3589,49,CASADO,PREPARATORIA,N,3,ESCOBEDO,CONCUBINO,1
3590,37,CASADO,SECUNDARIA,N,3,MONTERREY,ESPOSO,1
3591,21,CASADO,TÉCNICO,N,3,ESCOBEDO,CONCUBINO,1
3592,51,CASADO,SECUNDARIA,M,3,ESCOBEDO,UL,1
3593,22,CASADO,PREPARATORIA,M,3,ESCOBEDO,CONCUBINO,1
3594,18,SOLTERO,SECUNDARIA,T,3,ESCOBEDO,HIJASTRO,1
3595,52,SOLTERO,PRIMARIA,T,3,SANTA CATARINA,HIJO,1
3596,26,CASADO,PRIMARIA,M,3,EL CARMEN,CONCUBINO,1
3597,35,CASADO,PREPARATORIA,M,3,GUADALUPE,NINGUNO,1
3598,24,CASADO,SECUNDARIA,T,3,CADEREYTA JIMÉNEZ,UL,1
3599,35,CASADO,PREPARATORIA,T,3,CADEREYTA JIMÉNEZ,NINGUNO,1
3600,45,CASADO,PREPARATORIA,N,3,CADEREYTA JIMÉNEZ,ESPOSO,1
3601,31,CASADO,PREPARATORIA,N,3,CADEREYTA JIMÉNEZ,NINGUNO,1
3602,50,CASADO,SECUNDARIA,N,3,RAMONES,HIJO,1
3603,36,CASADO,PRIMARIA,M,3,ESCOBEDO,NINGUNO,1
3604,50,CASADO,SECUNDARIA,N,3,MONTERREY,ESPOSO,1
3605,41,CASADO,TÉCNICO,M,3,ESCOBEDO,NINGUNO,1
3606,36,CASADO,PRIMARIA,T,3,ESCOBEDO,ESPOSO,1
3607,43,CASADO,SECUNDARIA,M,3,ESCOBEDO,NINGUNO,1
3608,40,CASADO,SECUNDARIA,M,3,ESCOBEDO,NINGUNO,1
3609,29,CASADO,SECUNDARIA,T,3,GARCÍA,NINGUNO,1
3610,42,CASADO,SECUNDARIA,T,3,MONTERREY,NINGUNO,1
3611,25,CASADO,PRIMARIA,T,3,MONTERREY,CONCUBINO,1
3612,24,SOLTERO,PREPARATORIA,N,3,GARCÍA,NINGUNO,1
3613,27,CASADO,PREPARATORIA,N,3,ESCOBEDO,ESPOSO,1
3614,34,CASADO,SECUNDARIA,N,3,GARCÍA,ESPOSO,1
3615,39,CASADO,SECUNDARIA,M,3,SANTIAGO,CONCUBINO,1
3616,19,CASADO,SECUNDARIA,M,3,ESCOBEDO,CONCUBINO,1
3617,34,CASADO,LICENCIATURA,N,3,JUÁREZ,NINGUNO,1
3618,45,CASADO,LICENCIATURA,N,3,ESCOBEDO,ESPOSO,1
3619,31,SOLTERO,NINGUNO,M,3,PESQUERÍA,CONCUBINO,1
3620,40,CASADO,PREPARATORIA,M,3,GARCÍA,NINGUNO,1
3621,54,CASADO,TÉCNICO,T,3,GARCÍA,NINGUNO,1
3622,30,CASADO,SECUNDARIA,M,3,ESCOBEDO,ESPOSO,1
3623,46,SOLTERO,SECUNDARIA,N,3,SANTA CATARINA,NINGUNO,1
3624,31,SOLTERO,SECUNDARIA,M,3,GARCÍA,CONCUBINO,1
3625,44,SOLTERO,LICENCIATURA,N,3,ESCOBEDO,NINGUNO,1
3626,23,CASADO,SECUNDARIA,M,3,GARCÍA,NINGUNO,1
3627,31,CASADO,SECUNDARIA,N,3,SANTA CATARINA,NINGUNO,1
3628,55,SOLTERO,PRIMARIA,N,3,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
3629,41,CASADO,SECUNDARIA,M,3,ESCOBEDO,ESPOSO,1
3630,56,CASADO,PRIMARIA,N,3,ESCOBEDO,ESPOSO,1
3631,3,SOLTERO,NINGUNO,N,3,MONTERREY,MADRE,1
3632,19,CASADO,PREPARATORIA,N,3,MONTERREY,NINGUNO,1
3633,32,CASADO,SECUNDARIA,T,3,SANTA CATARINA,UL,1
3634,27,CASADO,SECUNDARIA,M,3,GARCÍA,CONCUBINO,1
3635,38,CASADO,SECUNDARIA,N,3,GARCÍA,ESPOSO,1
3636,22,CASADO,SECUNDARIA,M,3,MONTERREY,NINGUNO,1
3637,72,CASADO,LICENCIATURA,T,3,MONTERREY,NINGUNO,1
3638,29,CASADO,SECUNDARIA,N,3,GARCÍA,CONCUBINO,1
3639,35,CASADO,PREPARATORIA,N,3,SALINAS VICTORIA,NINGUNO,1
3640,32,CASADO,TÉCNICO,M,3,CADEREYTA JIMÉNEZ,UL,1
3641,14,SOLTERO,PRIMARIA,T,3,CADEREYTA JIMÉNEZ,HIJO,1
3642,31,CASADO,SECUNDARIA,T,3,CADEREYTA JIMÉNEZ,NINGUNO,1
3643,30,CASADO,SECUNDARIA,T,3,CADEREYTA JIMÉNEZ,CONCUBINO,1
3644,28,SOLTERO,PRIMARIA,M,3,GUADALUPE,NINGUNO,1
3645,46,CASADO,SECUNDARIA,M,3,GUADALUPE,NINGUNO,1
3646,22,CASADO,SECUNDARIA,T,3,MONTERREY,ESPOSO,1
3647,36,CASADO,LICENCIATURA,N,3,MONTERREY,NINGUNO,1
3648,35,SOLTERO,LICENCIATURA,N,3,MONTERREY,NINGUNO,1
3649,17,SOLTERO,PREPARATORIA,N,3,JUÁREZ,PADRASTRO,1
3650,21,CASADO,SECUNDARIA,N,3,MONTERREY,NINGUNO,1
3651,11,SOLTERO,PRIMARIA,M,3,SANTIAGO,HIJO,1
3652,29,CASADO,SECUNDARIA,M,3,SANTIAGO,CONCUBINO,1
3653,19,SOLTERO,LICENCIATURA,M,3,GARCÍA,HIJO,1
3654,40,CASADO,PRIMARIA,M,3,GARCÍA,ESPOSO,1
3655,16,SOLTERO,SECUNDARIA,T,3,SALINAS VICTORIA,PADRE,1
3656,36,CASADO,SECUNDARIA,T,3,SALINAS VICTORIA,CONCUBINO,1
3657,18,CASADO,SECUNDARIA,N,3,ESCOBEDO,NINGUNO,1
3658,40,CASADO,SECUNDARIA,N,3,ESCOBEDO,NINGUNO,1
3659,17,SOLTERO,TÉCNICO,N,3,JUÁREZ,PADRE,1
3660,43,CASADO,SECUNDARIA,N,3,JUÁREZ,ESPOSO,1
3661,62,CASADO,SECUNDARIA,T,3,SAN NICOLÁS DE LOS GARZA,MADRE,1
3662,28,SOLTERO,SECUNDARIA,N,3,SANTA CATARINA,EXESPOSO,1
3663,26,CASADO,SECUNDARIA,M,3,GUADALUPE,CONCUBINO,1
3664,21,CASADO,PREPARATORIA,N,3,ARAMBERRI,ESPOSO,1
3665,15,SOLTERO,SECUNDARIA,T,3,CADEREYTA JIMÉNEZ,MADRE,1
3666,40,CASADO,TÉCNICO,T,3,CADEREYTA JIMÉNEZ,NINGUNO,1
3667,22,CASADO,SECUNDARIA,N,3,CIÉNEGA DE FLORES,CONCUBINO,1
3668,35,CASADO,PRIMARIA,N,3,DOCTOR ARROYO,ESPOSO,1
3669,42,CASADO,PRIMARIA,T,3,DOCTOR ARROYO,ESPOSO,1
3670,41,CASADO,TÉCNICO,T,3,MONTERREY,NINGUNO,1
3671,69,CASADO,SECUNDARIA,N,3,GUADALUPE,PADRE,1
3672,64,SOLTERO,PRIMARIA,N,3,SAN NICOLÁS DE LOS GARZA,MADRE,1
3673,40,SOLTERO,TÉCNICO,N,3,APODACA,NINGUNO,1
3674,18,CASADO,SECUNDARIA,T,3,ESCOBEDO,CONCUBINO,1
3675,37,CASADO,SECUNDARIA,N,3,GARCÍA,NINGUNO,1
3676,25,CASADO,PRIMARIA,T,3,GUADALUPE,NINGUNO,1
3677,55,CASADO,SECUNDARIA,N,3,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
3678,24,CASADO,SECUNDARIA,N,3,CADEREYTA JIMÉNEZ,NINGUNO,1
3679,20,SOLTERO,PREPARATORIA,N,3,GARCÍA,CONCUBINO,1
3680,25,CASADO,SECUNDARIA,N,3,SANTA CATARINA,CONCUBINO,1
3681,30,CASADO,PRIMARIA,T,3,GUADALUPE,CONCUBINO,1
3682,36,CASADO,LICENCIATURA,N,3,SANTA CATARINA,ESPOSO,1
3683,34,CASADO,LICENCIATURA,T,3,SAN PEDRO GARZA GARCÍA,ESPOSO,1
3684,35,SOLTERO,LICENCIATURA,N,3,GARCÍA,CONCUBINO,1
3685,20,CASADO,PREPARATORIA,N,3,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
3686,47,CASADO,TÉCNICO,T,3,GARCÍA,ESPOSO,1
3687,43,CASADO,SECUNDARIA,N,3,GARCÍA,ESPOSO,1
3688,26,SOLTERO,PREPARATORIA,T,3,GUADALUPE,NINGUNO,1
3689,42,CASADO,SECUNDARIA,N,3,ESCOBEDO,ESPOSO,1
3690,34,SOLTERO,SECUNDARIA,T,3,GARCÍA,ESPOSO,1
3691,47,CASADO,PREPARATORIA,N,3,DOCTOR ARROYO,ESPOSO,1
3692,37,CASADO,SECUNDARIA,N,3,GARCÍA,CONCUBINO,1
3693,24,CASADO,SECUNDARIA,M,3,SANTA CATARINA,NINGUNO,1
3694,24,CASADO,SECUNDARIA,M,3,SAN NICOLÁS DE LOS GARZA,CONCUBINO,1
3695,33,CASADO,PREPARATORIA,N,3,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
3696,36,CASADO,TÉCNICO,N,3,CIÉNEGA DE FLORES,CONCUBINO,1
3697,37,CASADO,TÉCNICO,T,3,ZARAGOZA,ESPOSO,1
3698,35,CASADO,SECUNDARIA,T,3,ESCOBEDO,ESPOSO,1
3699,26,CASADO,SECUNDARIA,N,3,GUADALUPE,UL,1
3700,36,CASADO,SECUNDARIA,M,3,GARCÍA,ESPOSO,1
3701,37,CASADO,SECUNDARIA,T,3,MONTERREY,UL,1
3702,15,SOLTERO,SECUNDARIA,T,3,MONTERREY,NINGUNO,1
3703,24,CASADO,PRIMARIA,N,3,SANTA CATARINA,ESPOSO,1
3704,52,SOLTERO,LICENCIATURA,T,3,GUADALUPE,CONCUBINO,1
3705,26,CASADO,LICENCIATURA,N,3,SANTA CATARINA,ESPOSO,1
3706,29,CASADO,LICENCIATURA,N,3,GARCÍA,ESPOSO,1
3707,28,CASADO,SECUNDARIA,T,3,ZUAZUA,UL,1
3708,30,CASADO,SECUNDARIA,M,3,CADEREYTA JIMÉNEZ,CONCUBINO,1
3709,27,SOLTERO,SECUNDARIA,T,3,GUADALUPE,EXESPOSO,1
3710,26,CASADO,PREPARATORIA,N,3,ESCOBEDO,CONCUBINO,1
3711,55,SOLTERO,PRIMARIA,N,3,MONTERREY,NINGUNO,1
3712,31,CASADO,SECUNDARIA,T,3,ZUAZUA,EXESPOSO,1
3713,46,CASADO,SECUNDARIA,N,3,SANTA CATARINA,HIJO,1
3714,48,CASADO,SECUNDARIA,N,3,SANTA CATARINA,HIJO,1
3715,6,SOLTERO,PRIMARIA,N,3,GUADALUPE,PADRE,1
3716,29,CASADO,PREPARATORIA,N,3,GUADALUPE,ESPOSO,1
3717,24,CASADO,SECUNDARIA,T,3,MONTERREY,ESPOSO,1
3718,41,CASADO,PREPARATORIA,N,3,GUADALUPE,NINGUNO,1
3719,50,CASADO,SECUNDARIA,T,3,MONTERREY,NINGUNO,1
3720,22,CASADO,SECUNDARIA,T,3,MONTEMORELOS,NINGUNO,1
3721,43,CASADO,SECUNDARIA,T,3,SAN PEDRO GARZA GARCÍA,ESPOSO,1
3722,24,CASADO,SECUNDARIA,N,3,ESCOBEDO,NINGUNO,1
3723,19,CASADO,PREPARATORIA,N,3,GUADALUPE,NINGUNO,1
3724,41,CASADO,TÉCNICO,N,3,GUADALUPE,ESPOSO,1
3725,47,CASADO,PRIMARIA,N,3,GARCÍA,CONCUBINO,1
3726,56,CASADO,PRIMARIA,M,3,MONTEMORELOS,ESPOSO,1
3727,18,CASADO,SECUNDARIA,M,3,MONTEMORELOS,NINGUNO,1
3728,26,CASADO,SECUNDARIA,N,3,GUADALUPE,NINGUNO,1
3729,40,CASADO,PRIMARIA,N,3,GARCÍA,ESPOSO,1
3730,36,CASADO,TÉCNICO,N,3,ESCOBEDO,EXESPOSO,1
3731,37,CASADO,SECUNDARIA,N,3,SALINAS VICTORIA,ESPOSO,1
3732,25,CASADO,PREPARATORIA,N,3,MONTERREY,CONCUBINO,1
3733,37,CASADO,SECUNDARIA,N,3,MONTERREY,ESPOSO,1
3734,36,CASADO,SECUNDARIA,N,3,MONTERREY,NINGUNO,1
3735,31,CASADO,SECUNDARIA,N,3,MONTERREY,NINGUNO,1
3736,35,SOLTERO,SECUNDARIA,M,3,MONTERREY,NINGUNO,1
3737,45,CASADO,SECUNDARIA,N,3,MONTERREY,NINGUNO,1
3738,81,CASADO,PRIMARIA,T,3,MONTERREY,ESPOSO,1
3739,79,CASADO,LICENCIATURA,N,3,MONTERREY,NINGUNO,1
3740,42,CASADO,SECUNDARIA,T,3,ESCOBEDO,ESPOSO,1
3741,35,SOLTERO,SECUNDARIA,N,3,MONTEMORELOS,CONCUBINO,1
3742,3,SOLTERO,PRIMARIA,T,3,ESCOBEDO,PADRE,1
3743,24,CASADO,PRIMARIA,T,3,ESCOBEDO,NINGUNO,1
3744,47,CASADO,LICENCIATURA,M,3,SAN PEDRO GARZA GARCÍA,NINGUNO,1
3745,98,SOLTERO,LICENCIATURA,M,3,SAN PEDRO GARZA GARCÍA,MADRE,1
3746,16,SOLTERO,SECUNDARIA,N,3,MONTERREY,NINGUNO,1
3747,41,CASADO,PRIMARIA,N,3,MONTERREY,HIJO,1
3748,33,CASADO,SECUNDARIA,N,3,MONTERREY,ESPOSO,1
3749,54,CASADO,PREPARATORIA,N,3,CADEREYTA JIMÉNEZ,ESPOSO,1
3750,49,CASADO,TÉCNICO,M,3,LINARES,NINGUNO,1
3751,44,CASADO,PREPARATORIA,M,3,MONTERREY,CONCUBINO,1
3752,48,CASADO,SECUNDARIA,T,3,MONTERREY,CONCUBINO,1
3753,38,SOLTERO,SECUNDARIA,M,3,GUADALUPE,ESPOSO,1
3754,36,CASADO,PRIMARIA,T,3,MINA,NINGUNO,1
3755,38,CASADO,PRIMARIA,N,3,GARCÍA,ESPOSO,1
3756,37,CASADO,SECUNDARIA,M,3,MONTERREY,ESPOSO,1
3757,25,CASADO,LICENCIATURA,T,3,MONTERREY,NINGUNO,1
3758,56,CASADO,TÉCNICO,N,3,MONTERREY,NINGUNO,1
3759,23,CASADO,PREPARATORIA,M,3,MONTERREY,CONCUBINO,1
3760,62,CASADO,PRIMARIA,N,3,MONTERREY,NINGUNO,1
3761,33,SOLTERO,PRIMARIA,N,4,ALLENDE,NINGUNO,1
3762,31,CASADO,SECUNDARIA,N,4,JUÁREZ,ESPOSO,1
3763,19,SOLTERO,SECUNDARIA,N,4,JUÁREZ,EXESPOSO,1
3764,38,CASADO,SECUNDARIA,T,4,JUÁREZ,ESPOSO,1
3765,33,CASADO,PREPARATORIA,N,4,JUÁREZ,ESPOSO,1
3766,34,CASADO,PREPARATORIA,T,4,JUÁREZ,NINGUNO,1
3767,52,SOLTERO,SECUNDARIA,T,4,JUÁREZ,MADRE,1
3768,40,SOLTERO,SECUNDARIA,M,4,JUÁREZ,CONCUBINO,1
3769,54,CASADO,PRIMARIA,T,4,JUÁREZ,NINGUNO,1
3770,36,CASADO,SECUNDARIA,N,4,ALLENDE,NINGUNO,1
3771,31,CASADO,PREPARATORIA,N,4,ALLENDE,ESPOSO,1
3772,23,CASADO,PRIMARIA,T,4,ALLENDE,NINGUNO,1
3773,46,SOLTERO,PRIMARIA,M,4,ALLENDE,MADRE,1
3774,42,CASADO,PRIMARIA,T,4,ALLENDE,NINGUNO,1
3775,26,CASADO,TÉCNICO,M,4,APODACA,NINGUNO,1
3776,60,SOLTERO,PRIMARIA,T,4,APODACA,HIJO,1
3777,43,CASADO,PRIMARIA,T,4,APODACA,NINGUNO,1
3778,40,CASADO,TÉCNICO,M,4,APODACA,NINGUNO,1
3779,26,SOLTERO,SECUNDARIA,M,4,APODACA,CONCUBINO,1
3780,42,CASADO,SECUNDARIA,M,4,APODACA,NINGUNO,1
3781,29,SOLTERO,SECUNDARIA,T,4,APODACA,ESPOSO,1
3782,66,CASADO,PRIMARIA,T,4,APODACA,NINGUNO,1
3783,26,CASADO,PREPARATORIA,M,4,APODACA,ESPOSO,1
3784,35,SOLTERO,PREPARATORIA,M,4,APODACA,NINGUNO,1
3785,34,CASADO,PREPARATORIA,N,4,APODACA,NINGUNO,1
3786,29,SOLTERO,PREPARATORIA,T,4,CIÉNEGA DE FLORES,EXESPOSO,1
3787,35,SOLTERO,SECUNDARIA,N,4,GARCÍA,CONCUBINO,1
3788,42,CASADO,SECUNDARIA,N,4,GUADALUPE,ESPOSO,1
3789,10,SOLTERO,PRIMARIA,N,4,GUADALUPE,MADRE,1
3790,22,SOLTERO,SECUNDARIA,N,4,GUADALUPE,CONCUBINO,1
3791,25,CASADO,PRIMARIA,N,4,GUADALUPE,ESPOSO,1
3792,19,SOLTERO,SECUNDARIA,T,4,GUADALUPE,CONCUBINO,1
3793,27,CASADO,PREPARATORIA,T,4,GUADALUPE,NINGUNO,1
3794,36,SOLTERO,PRIMARIA,T,4,MONTERREY,CONCUBINO,1
3795,80,CASADO,PRIMARIA,T,4,MONTERREY,NINGUNO,1
3796,57,CASADO,PRIMARIA,T,4,MONTERREY,NINGUNO,1
3797,21,CASADO,SECUNDARIA,N,4,MONTERREY,NINGUNO,1
3798,14,CASADO,PRIMARIA,N,4,MONTERREY,NINGUNO,1
3799,21,SOLTERO,SECUNDARIA,M,4,MONTERREY,NINGUNO,1
3800,30,CASADO,PRIMARIA,M,4,PARÁS,CONCUBINO,1
3801,40,CASADO,SECUNDARIA,T,4,PESQUERÍA,NINGUNO,1
3802,31,CASADO,SECUNDARIA,N,4,PESQUERÍA,NINGUNO,1
3803,37,CASADO,SECUNDARIA,M,4,PESQUERÍA,UL,1
3804,34,CASADO,SECUNDARIA,M,4,PESQUERÍA,UL,1
3805,27,CASADO,SECUNDARIA,N,4,SANTA CATARINA,ESPOSO,1
3806,19,SOLTERO,SECUNDARIA,N,4,SANTA CATARINA,NINGUNO,1
3807,24,SOLTERO,SECUNDARIA,N,4,SANTA CATARINA,NINGUNO,1
3808,28,CASADO,LICENCIATURA,M,4,SANTA CATARINA,NINGUNO,1
3809,20,CASADO,SECUNDARIA,M,4,SANTA CATARINA,NINGUNO,1
3810,36,CASADO,PREPARATORIA,N,4,SANTA CATARINA,NINGUNO,1
3811,24,CASADO,PRIMARIA,T,4,SANTIAGO,CONCUBINO,1
3812,48,CASADO,SECUNDARIA,T,4,ZUAZUA,NINGUNO,1
3813,32,CASADO,SECUNDARIA,M,4,ZUAZUA,NINGUNO,1
3814,14,SOLTERO,SECUNDARIA,N,4,APODACA,NINGUNO,1
3815,48,SOLTERO,SECUNDARIA,N,4,APODACA,NINGUNO,1
3816,41,CASADO,SECUNDARIA,N,4,GUADALUPE,ESPOSO,1
3817,49,CASADO,LICENCIATURA,N,4,GUADALUPE,NINGUNO,1
3818,5,SOLTERO,PRIMARIA,T,4,SANTIAGO,HIJO,1
3819,7,SOLTERO,PRIMARIA,T,4,SANTIAGO,HIJASTRO,1
3820,9,SOLTERO,PRIMARIA,T,4,SANTIAGO,HIJO,1
3821,44,CASADO,SECUNDARIA,T,4,SANTIAGO,EXESPOSO,1
3822,26,CASADO,SECUNDARIA,T,4,ALLENDE,ESPOSO,1
3823,29,CASADO,PREPARATORIA,N,4,APODACA,NINGUNO,1
3824,33,CASADO,PREPARATORIA,T,4,APODACA,NINGUNO,1
3825,52,SOLTERO,SECUNDARIA,T,4,APODACA,NINGUNO,1
3826,28,CASADO,SECUNDARIA,T,4,APODACA,NINGUNO,1
3827,40,CASADO,PREPARATORIA,N,4,APODACA,EXESPOSO,1
3828,22,SOLTERO,SECUNDARIA,N,4,APODACA,NINGUNO,1
3829,32,CASADO,SECUNDARIA,N,4,APODACA,NINGUNO,1
3830,31,CASADO,PREPARATORIA,T,4,CADEREYTA JIMÉNEZ,CONCUBINO,1
3831,25,CASADO,SECUNDARIA,N,4,CADEREYTA JIMÉNEZ,UL,1
3832,28,CASADO,SECUNDARIA,N,4,CADEREYTA JIMÉNEZ,ESPOSO,1
3833,21,CASADO,SECUNDARIA,T,4,CADEREYTA JIMÉNEZ,UL,1
3834,34,CASADO,LICENCIATURA,M,4,CADEREYTA JIMÉNEZ,ESPOSO,1
3835,82,CASADO,PRIMARIA,T,4,CADEREYTA JIMÉNEZ,NINGUNO,1
3836,44,CASADO,SECUNDARIA,N,4,CADEREYTA JIMÉNEZ,ESPOSO,1
3837,23,CASADO,SECUNDARIA,M,4,CADEREYTA JIMÉNEZ,ESPOSO,1
3838,39,CASADO,SECUNDARIA,N,4,CADEREYTA JIMÉNEZ,NINGUNO,1
3839,25,CASADO,PRIMARIA,N,4,CERRALVO,NINGUNO,1
3840,33,CASADO,SECUNDARIA,M,4,CIÉNEGA DE FLORES,NINGUNO,1
3841,37,CASADO,SECUNDARIA,M,4,CIÉNEGA DE FLORES,CONCUBINO,1
3842,26,SOLTERO,SECUNDARIA,M,4,CIÉNEGA DE FLORES,CONCUBINO,1
3843,36,CASADO,SECUNDARIA,T,4,EL CARMEN,ESPOSO,1
3844,26,CASADO,SECUNDARIA,T,4,ESCOBEDO,NINGUNO,1
3845,28,CASADO,SECUNDARIA,T,4,ESCOBEDO,UL,1
3846,27,CASADO,SECUNDARIA,T,4,GARCÍA,CONCUBINO,1
3847,16,CASADO,SECUNDARIA,T,4,GARCÍA,NINGUNO,1
3848,23,CASADO,SECUNDARIA,M,4,GARCÍA,ESPOSO,1
3849,28,CASADO,SECUNDARIA,N,4,GARCÍA,CONCUBINO,1
3850,29,CASADO,TÉCNICO,N,4,GARCÍA,ESPOSO,1
3851,35,CASADO,PREPARATORIA,T,4,GARCÍA,ESPOSO,1
3852,46,CASADO,PRIMARIA,T,4,HIDALGO,UL,1
3853,33,CASADO,PREPARATORIA,M,4,MONTERREY,ESPOSO,1
3854,31,CASADO,SECUNDARIA,N,4,MONTERREY,CONCUBINO,1
3855,42,CASADO,LICENCIATURA,N,4,MONTERREY,NINGUNO,1
3856,34,CASADO,TÉCNICO,M,4,MONTERREY,CONCUBINO,1
3857,68,SOLTERO,PRIMARIA,T,4,MONTERREY,NINGUNO,1
3858,43,CASADO,PREPARATORIA,T,4,MONTERREY,ESPOSO,1
3859,24,CASADO,PRIMARIA,M,4,PESQUERÍA,UL,1
3860,24,CASADO,PREPARATORIA,T,4,PESQUERÍA,UL,1
3861,22,CASADO,PREPARATORIA,T,4,PESQUERÍA,NINGUNO,1
3862,22,CASADO,PREPARATORIA,M,4,PESQUERÍA,NINGUNO,1
3863,28,CASADO,SECUNDARIA,T,4,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
3864,51,CASADO,PREPARATORIA,N,4,SAN NICOLÁS DE LOS GARZA,ESPOSO,1
3865,22,CASADO,SECUNDARIA,T,4,SAN NICOLÁS DE LOS GARZA,CONCUBINO,1
3866,41,SOLTERO,POSGRADO,N,4,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
3867,50,CASADO,LICENCIATURA,N,4,SAN PEDRO GARZA GARCÍA,NINGUNO,1
3868,32,CASADO,SECUNDARIA,M,4,SANTA CATARINA,ESPOSO,1
3869,15,SOLTERO,SECUNDARIA,T,4,SANTA CATARINA,HIJO,1
3870,36,SOLTERO,SECUNDARIA,M,4,SANTA CATARINA,NINGUNO,1
3871,34,CASADO,PREPARATORIA,T,4,SANTA CATARINA,NINGUNO,1
3872,20,CASADO,SECUNDARIA,T,4,SANTA CATARINA,UL,1
3873,23,CASADO,SECUNDARIA,N,4,SANTA CATARINA,CONCUBINO,1
3874,34,CASADO,SECUNDARIA,N,4,SANTA CATARINA,UL,1
3875,29,CASADO,SECUNDARIA,T,4,SANTA CATARINA,CONCUBINO,1
