edad_a,edad_v,escolaridad,hora,mes,mpio,parentesco,sexo_a,sexo_v
38,32,LICENCIATURA,0,2,SANTA CATARINA,ESPOSO,0,1
21,43,SECUNDARIA,0,2,SANTA CATARINA,HIJO,0,1
28,27,SECUNDARIA,1,2,SANTA CATARINA,ESPOSO,0,1
26,34,PREPARATORIA,2,2,APODACA,CONCUBINO,1,0
47,52,SECUNDARIA,1,2,APODACA,NINGUNO,0,1
43,40,SECUNDARIA,1,2,APODACA,ESPOSO,0,1
39,44,SECUNDARIA,2,2,CIÉNEGA DE FLORES,ESPOSO,1,0
32,30,PRIMARIA,0,2,EL CARMEN,ESPOSO,0,1
33,39,PRIMARIA,1,2,EL CARMEN,CONCUBINO,0,1
39,33,PRIMARIA,2,2,ESCOBEDO,NINGUNO,0,1
21,22,SECUNDARIA,1,2,ESCOBEDO,UL,0,1
26,23,SECUNDARIA,0,2,ESCOBEDO,NINGUNO,0,1
45,48,SECUNDARIA,2,2,ESCOBEDO,ESPOSO,1,0
26,22,SECUNDARIA,0,2,ESCOBEDO,CONCUBINO,0,1
38,47,SECUNDARIA,1,2,ESCOBEDO,NINGUNO,0,0
32,29,SECUNDARIA,1,2,ESCOBEDO,NINGUNO,0,1
35,55,PRIMARIA,2,2,JUÁREZ,MADRE,0,1
29,30,PRIMARIA,1,2,JUÁREZ,NINGUNO,0,1
29,20,PREPARATORIA,0,2,JUÁREZ,CONCUBINO,0,1
33,33,SECUNDARIA,2,2,JUÁREZ,ESPOSO,0,0
49,29,TÉCNICO,2,2,JUÁREZ,NINGUNO,1,0
28,39,SECUNDARIA,0,2,JUÁREZ,CONCUBINO,1,0
39,28,PRIMARIA,0,2,JUÁREZ,CONCUBINO,0,1
38,33,SECUNDARIA,2,2,JUÁREZ,ESPOSO,0,1
30,28,PREPARATORIA,0,2,JUÁREZ,ESPOSO,0,1
23,20,SECUNDARIA,0,2,LINARES,NINGUNO,0,1
32,22,SECUNDARIA,0,2,LINARES,NINGUNO,0,1
34,29,SECUNDARIA,2,2,MONTERREY,NINGUNO,0,1
46,77,LICENCIATURA,0,2,MONTERREY,NINGUNO,0,0
49,51,LICENCIATURA,0,2,MONTERREY,ESPOSO,0,1
38,38,SECUNDARIA,1,2,MONTERREY,ESPOSO,0,1
26,32,LICENCIATURA,2,2,MONTERREY,NINGUNO,0,1
42,40,SECUNDARIA,2,2,MONTERREY,ESPOSO,0,1
42,31,SECUNDARIA,1,2,MONTERREY,NINGUNO,0,1
31,29,PREPARATORIA,1,2,MONTERREY,CONCUBINO,0,1
48,82,PRIMARIA,1,2,MONTERREY,HIJO,0,1
43,40,SECUNDARIA,2,2,MONTERREY,UL,0,1
31,25,SECUNDARIA,1,2,PESQUERÍA,UL,0,1
29,38,PRIMARIA,1,2,SALINAS VICTORIA,CONCUBINO,0,0
53,75,PRIMARIA,1,2,SAN NICOLÁS DE LOS GARZA,MADRE,1,1
30,30,LICENCIATURA,1,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
21,38,PRIMARIA,0,2,SANTA CATARINA,MADRE,0,1
34,32,SECUNDARIA,0,2,ALLENDE,ESPOSO,0,1
26,34,LICENCIATURA,1,2,APODACA,ESPOSO,0,1
33,33,LICENCIATURA,2,2,APODACA,ESPOSO,0,1
25,44,SECUNDARIA,1,2,APODACA,PADRE,0,0
24,21,PREPARATORIA,2,2,CADEREYTA JIMÉNEZ,NINGUNO,0,1
40,37,SECUNDARIA,2,2,CADEREYTA JIMÉNEZ,ESPOSO,0,1
52,36,SECUNDARIA,2,2,CIÉNEGA DE FLORES,CONCUBINO,0,1
38,29,SECUNDARIA,2,2,EL CARMEN,NINGUNO,0,1
56,44,SECUNDARIA,0,2,ESCOBEDO,ESPOSO,0,1
23,29,PREPARATORIA,0,2,ESCOBEDO,NINGUNO,1,0
31,26,SECUNDARIA,0,2,ESCOBEDO,CONCUBINO,0,1
42,40,SECUNDARIA,1,2,ESCOBEDO,CONCUBINO,0,1
38,35,SECUNDARIA,2,2,GUADALUPE,NINGUNO,0,1
21,23,PREPARATORIA,2,2,GUADALUPE,CONCUBINO,0,1
38,24,PREPARATORIA,1,2,GUADALUPE,NINGUNO,0,1
26,29,PREPARATORIA,1,2,JUÁREZ,CONCUBINO,0,1
42,39,PRIMARIA,1,2,JUÁREZ,ESPOSO,0,1
36,27,PREPARATORIA,2,2,JUÁREZ,ESPOSO,0,1
23,39,PRIMARIA,1,2,JUÁREZ,NINGUNO,0,1
28,31,PREPARATORIA,2,2,JUÁREZ,ESPOSO,0,1
27,27,LICENCIATURA,1,2,JUÁREZ,CONCUBINO,0,0
33,32,SECUNDARIA,2,2,JUÁREZ,CONCUBINO,1,0
33,26,SECUNDARIA,2,2,MONTERREY,ESPOSO,0,1
48,65,SECUNDARIA,0,2,MONTERREY,NINGUNO,0,1
45,40,TÉCNICO,0,2,MONTERREY,NINGUNO,0,1
48,48,PRIMARIA,2,2,MONTERREY,NINGUNO,0,1
21,27,SECUNDARIA,2,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,1,0
29,29,SECUNDARIA,1,2,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
55,46,PRIMARIA,1,2,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
46,48,TÉCNICO,1,2,SANTA CATARINA,ESPOSO,1,0
40,36,SECUNDARIA,0,2,ZUAZUA,ESPOSO,0,1
35,27,SECUNDARIA,1,2,ZUAZUA,ESPOSO,0,1
23,43,PREPARATORIA,1,2,GUADALUPE,CONCUBINO,1,0
35,51,SECUNDARIA,0,2,GUADALUPE,NINGUNO,1,0
39,40,LICENCIATURA,1,2,GUADALUPE,NINGUNO,0,1
45,86,PRIMARIA,2,2,MONTERREY,HIJO,0,0
43,41,PREPARATORIA,0,2,MONTERREY,ESPOSO,0,1
53,49,PREPARATORIA,2,2,MONTERREY,ESPOSO,0,1
46,56,PREPARATORIA,0,2,MONTERREY,CONCUBINO,0,1
24,5,NINGUNO,1,2,MONTERREY,NINGUNO,1,0
39,41,SECUNDARIA,2,2,MONTERREY,NINGUNO,0,1
23,22,PRIMARIA,2,2,MONTERREY,CONCUBINO,0,1
30,34,SECUNDARIA,0,2,MONTERREY,CONCUBINO,1,1
38,32,SECUNDARIA,2,2,MONTERREY,NINGUNO,1,1
28,28,TÉCNICO,2,2,MONTERREY,ESPOSO,0,1
33,28,SECUNDARIA,1,2,MONTERREY,CONCUBINO,0,1
29,20,SECUNDARIA,2,2,MONTERREY,CONCUBINO,0,1
51,49,PREPARATORIA,0,2,MONTERREY,ESPOSO,0,1
39,37,SECUNDARIA,2,2,MONTERREY,CONCUBINO,0,1
37,32,SECUNDARIA,2,2,MONTERREY,CONCUBINO,0,1
39,37,PRIMARIA,0,2,MONTERREY,NINGUNO,0,0
43,42,TÉCNICO,1,2,SAN PEDRO GARZA GARCÍA,EXESPOSO,0,1
26,24,PREPARATORIA,2,2,SAN PEDRO GARZA GARCÍA,NINGUNO,0,0
44,40,SECUNDARIA,1,2,SAN PEDRO GARZA GARCÍA,NINGUNO,0,1
50,47,PRIMARIA,2,2,GARCÍA,NINGUNO,0,1
41,36,SECUNDARIA,2,2,GARCÍA,NINGUNO,0,1
24,27,PREPARATORIA,0,2,GUADALUPE,NINGUNO,0,1
32,35,PRIMARIA,0,2,GUADALUPE,NINGUNO,0,1
33,33,PRIMARIA,0,2,JUÁREZ,NINGUNO,1,1
45,20,PREPARATORIA,2,2,MONTERREY,HIJO,0,0
35,29,SECUNDARIA,1,2,PESQUERÍA,CONCUBINO,0,1
23,23,SECUNDARIA,2,2,ALLENDE,NINGUNO,0,1
48,33,TÉCNICO,1,2,APODACA,ESPOSO,0,1
28,27,LICENCIATURA,0,2,APODACA,ESPOSO,0,1
39,40,LICENCIATURA,1,2,APODACA,CONCUBINO,0,1
33,29,SECUNDARIA,1,2,APODACA,ESPOSO,0,0
21,23,SECUNDARIA,1,2,APODACA,NINGUNO,0,1
48,42,PREPARATORIA,1,2,APODACA,ESPOSO,0,1
32,32,TÉCNICO,2,2,APODACA,ESPOSO,0,1
28,31,SECUNDARIA,0,2,APODACA,CONCUBINO,0,1
51,50,SECUNDARIA,0,2,APODACA,NINGUNO,0,1
33,31,LICENCIATURA,0,2,APODACA,ESPOSO,0,1
36,31,LICENCIATURA,0,2,ARAMBERRI,NINGUNO,0,0
21,19,SECUNDARIA,2,2,CADEREYTA JIMÉNEZ,NINGUNO,0,1
28,33,TÉCNICO,0,2,CIÉNEGA DE FLORES,NINGUNO,1,0
39,41,SECUNDARIA,1,2,CIÉNEGA DE FLORES,ESPOSO,0,1
27,52,SECUNDARIA,0,2,ESCOBEDO,HIJO,1,1
38,68,PRIMARIA,2,2,ESCOBEDO,NINGUNO,0,0
32,38,PREPARATORIA,2,2,ESCOBEDO,ESPOSO,1,0
50,22,SECUNDARIA,2,2,ESCOBEDO,PADRE,0,0
46,45,PREPARATORIA,0,2,ESCOBEDO,ESPOSO,0,1
39,40,SECUNDARIA,0,2,ESCOBEDO,ESPOSO,0,1
38,38,PRIMARIA,1,2,ESCOBEDO,ESPOSO,0,1
49,47,SECUNDARIA,1,2,ESCOBEDO,ESPOSO,0,1
23,19,SECUNDARIA,2,2,ESCOBEDO,ESPOSO,0,1
33,38,SECUNDARIA,1,2,ESCOBEDO,NINGUNO,1,0
34,35,PRIMARIA,1,2,GARCÍA,CONCUBINO,0,1
29,59,PRIMARIA,1,2,GARCÍA,HIJO,1,1
30,30,SECUNDARIA,1,2,GARCÍA,NINGUNO,0,1
31,36,TÉCNICO,2,2,GARCÍA,NINGUNO,0,1
42,35,SECUNDARIA,2,2,GARCÍA,EXESPOSO,0,1
42,40,PRIMARIA,1,2,GARCÍA,UL,0,1
25,27,TÉCNICO,2,2,GARCÍA,CONCUBINO,0,1
44,41,LICENCIATURA,1,2,GARCÍA,UL,0,1
26,22,PRIMARIA,0,2,GARCÍA,UL,0,1
28,33,SECUNDARIA,0,2,GUADALUPE,UL,0,1
43,39,LICENCIATURA,1,2,GUADALUPE,ESPOSO,0,1
44,40,SECUNDARIA,2,2,GUADALUPE,ESPOSO,0,1
38,20,TÉCNICO,0,2,GUADALUPE,HIJO,0,1
41,67,PRIMARIA,0,2,GUADALUPE,NINGUNO,0,1
33,33,PREPARATORIA,0,2,GUADALUPE,NINGUNO,0,1
54,50,SECUNDARIA,1,2,HIGUERAS,NINGUNO,0,1
26,23,PRIMARIA,0,2,JUÁREZ,CONCUBINO,0,1
29,27,PREPARATORIA,2,2,MONTERREY,NINGUNO,0,1
46,40,PREPARATORIA,1,2,MONTERREY,NINGUNO,0,1
53,86,LICENCIATURA,0,2,MONTERREY,PADRE,0,0
39,36,LICENCIATURA,1,2,MONTERREY,ESPOSO,0,1
22,22,SECUNDARIA,1,2,MONTERREY,CONCUBINO,1,1
54,47,TÉCNICO,1,2,MONTERREY,ESPOSO,0,1
67,49,LICENCIATURA,1,2,MONTERREY,NINGUNO,0,1
38,55,PRIMARIA,2,2,MONTERREY,ESPOSO,0,1
46,42,TÉCNICO,2,2,MONTERREY,CONCUBINO,0,1
39,42,LICENCIATURA,0,2,MONTERREY,EXESPOSO,0,0
24,20,PREPARATORIA,0,2,SALINAS VICTORIA,CONCUBINO,1,0
33,32,SECUNDARIA,0,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
32,41,SECUNDARIA,2,2,SAN NICOLÁS DE LOS GARZA,CONCUBINO,0,1
55,16,SECUNDARIA,1,2,SAN NICOLÁS DE LOS GARZA,HIJO,1,0
27,6,NINGUNO,0,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,1,1
38,24,PREPARATORIA,2,2,SAN PEDRO GARZA GARCÍA,CONCUBINO,0,1
28,27,SECUNDARIA,1,2,SAN PEDRO GARZA GARCÍA,CONCUBINO,0,1
24,24,LICENCIATURA,1,2,SANTA CATARINA,ESPOSO,0,1
24,24,LICENCIATURA,0,2,SANTA CATARINA,ESPOSO,0,1
48,12,PRIMARIA,1,2,SANTA CATARINA,HIJO,0,0
39,40,SECUNDARIA,1,2,SANTA CATARINA,NINGUNO,0,1
49,45,SECUNDARIA,0,2,SANTA CATARINA,NINGUNO,0,1
28,28,LICENCIATURA,1,2,SANTA CATARINA,ESPOSO,0,1
33,42,TÉCNICO,2,2,SANTA CATARINA,UL,1,0
27,22,SECUNDARIA,1,2,SANTA CATARINA,UL,0,0
24,45,SECUNDARIA,0,2,SANTA CATARINA,MADRE,0,0
33,32,SECUNDARIA,1,2,SANTA CATARINA,NINGUNO,1,1
48,46,SECUNDARIA,2,2,SANTA CATARINA,ESPOSO,0,1
59,36,LICENCIATURA,0,2,SANTA CATARINA,ESPOSO,0,1
47,48,TÉCNICO,1,2,SANTA CATARINA,NINGUNO,0,1
44,44,SECUNDARIA,1,2,ALLENDE,UL,0,1
26,28,PRIMARIA,1,2,ALLENDE,ESPOSO,0,1
33,32,LICENCIATURA,2,2,APODACA,CONCUBINO,0,1
19,38,TÉCNICO,2,2,APODACA,MADRE,0,1
23,20,SECUNDARIA,0,2,APODACA,UL,0,1
21,40,SECUNDARIA,2,2,APODACA,NINGUNO,0,1
50,40,SECUNDARIA,0,2,ARAMBERRI,NINGUNO,0,1
20,19,PRIMARIA,1,2,CERRALVO,CONCUBINO,0,1
47,38,SECUNDARIA,1,2,CIÉNEGA DE FLORES,ESPOSO,0,1
22,19,PREPARATORIA,1,2,DOCTOR ARROYO,ESPOSO,0,1
37,28,SECUNDARIA,2,2,DOCTOR ARROYO,NINGUNO,0,1
27,26,SECUNDARIA,0,2,EL CARMEN,NINGUNO,0,1
33,30,TÉCNICO,1,2,ESCOBEDO,NINGUNO,0,1
23,25,PREPARATORIA,2,2,ESCOBEDO,CONCUBINO,0,1
47,30,SECUNDARIA,0,2,ESCOBEDO,CONCUBINO,0,1
37,31,PRIMARIA,2,2,ESCOBEDO,CONCUBINO,0,1
34,37,PREPARATORIA,2,2,ESCOBEDO,ESPOSO,0,0
37,34,PREPARATORIA,2,2,ESCOBEDO,ESPOSO,0,0
38,34,PRIMARIA,1,2,ESCOBEDO,NINGUNO,0,1
32,19,PRIMARIA,2,2,GARCÍA,CONCUBINO,0,1
22,66,SECUNDARIA,1,2,GUADALUPE,ABUELO,0,1
26,35,PREPARATORIA,1,2,JUÁREZ,CONCUBINO,0,1
34,26,PREPARATORIA,0,2,JUÁREZ,EXESPOSO,0,1
33,33,PREPARATORIA,2,2,JUÁREZ,NINGUNO,0,1
39,56,SECUNDARIA,0,2,JUÁREZ,HIJO,0,1
30,39,SECUNDARIA,0,2,JUÁREZ,CONCUBINO,0,1
23,31,SECUNDARIA,1,2,MONTERREY,NINGUNO,0,1
57,47,SECUNDARIA,1,2,MONTERREY,NINGUNO,0,1
23,20,PREPARATORIA,1,2,MONTERREY,NINGUNO,0,1
51,60,PRIMARIA,0,2,MONTERREY,CONCUBINO,1,0
41,34,PREPARATORIA,2,2,MONTERREY,NINGUNO,0,1
45,42,PRIMARIA,0,2,MONTERREY,NINGUNO,0,1
25,21,SECUNDARIA,0,2,MONTERREY,NINGUNO,0,1
19,18,SECUNDARIA,0,2,MONTERREY,NINGUNO,0,1
20,43,SECUNDARIA,2,2,MONTERREY,NINGUNO,0,0
33,65,PRIMARIA,1,2,MONTERREY,PADRE,1,0
22,28,SECUNDARIA,0,2,MONTERREY,NINGUNO,1,0
30,27,LICENCIATURA,2,2,MONTERREY,NINGUNO,0,1
39,36,LICENCIATURA,0,2,MONTERREY,NINGUNO,0,1
33,31,SECUNDARIA,2,2,PESQUERÍA,CONCUBINO,0,1
38,28,PREPARATORIA,0,2,PESQUERÍA,NINGUNO,0,0
33,31,SECUNDARIA,2,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
26,23,SECUNDARIA,1,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
31,36,SECUNDARIA,2,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
35,36,SECUNDARIA,1,2,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
36,24,SECUNDARIA,2,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
28,27,PREPARATORIA,0,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
52,50,SECUNDARIA,1,2,SAN NICOLÁS DE LOS GARZA,PADRE,0,1
27,24,SECUNDARIA,2,2,SAN NICOLÁS DE LOS GARZA,EXESPOSO,0,1
59,62,PRIMARIA,2,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
48,73,PRIMARIA,1,2,SAN NICOLÁS DE LOS GARZA,MADRE,1,1
33,20,SECUNDARIA,1,2,SAN NICOLÁS DE LOS GARZA,EXESPOSO,0,1
28,27,SECUNDARIA,2,2,SAN PEDRO GARZA GARCÍA,CONCUBINO,0,1
19,22,SECUNDARIA,1,2,ALLENDE,NINGUNO,0,1
44,44,SECUNDARIA,0,2,ALLENDE,NINGUNO,0,1
31,37,SECUNDARIA,2,2,CADEREYTA JIMÉNEZ,NINGUNO,0,1
40,37,SECUNDARIA,1,2,CADEREYTA JIMÉNEZ,NINGUNO,0,1
28,24,SECUNDARIA,0,2,CADEREYTA JIMÉNEZ,CONCUBINO,0,1
20,24,SECUNDARIA,1,2,CADEREYTA JIMÉNEZ,NINGUNO,0,1
23,30,PREPARATORIA,2,2,CIÉNEGA DE FLORES,ESPOSO,0,1
40,39,TÉCNICO,1,2,ESCOBEDO,ESPOSO,0,1
48,50,SECUNDARIA,1,2,ESCOBEDO,NINGUNO,0,1
28,49,SECUNDARIA,2,2,ESCOBEDO,HIJO,0,0
38,39,SECUNDARIA,1,2,ESCOBEDO,ESPOSO,0,1
28,33,SECUNDARIA,2,2,ESCOBEDO,CONCUBINO,1,0
28,29,SECUNDARIA,2,2,GARCÍA,ESPOSO,0,1
22,21,SECUNDARIA,2,2,GARCÍA,CONCUBINO,0,1
23,24,PREPARATORIA,2,2,GARCÍA,UL,0,1
33,23,PREPARATORIA,2,2,GARCÍA,NINGUNO,0,1
22,20,PREPARATORIA,2,2,GARCÍA,CONCUBINO,0,1
33,33,TÉCNICO,2,2,GARCÍA,ESPOSO,0,1
27,27,PREPARATORIA,2,2,GARCÍA,EXESPOSO,0,1
32,32,SECUNDARIA,0,2,GARCÍA,NINGUNO,0,1
38,30,PRIMARIA,2,2,GARCÍA,CONCUBINO,0,1
23,20,SECUNDARIA,2,2,GARCÍA,UL,0,1
19,24,PRIMARIA,1,2,JUÁREZ,UL,0,1
27,34,SECUNDARIA,2,2,MONTERREY,CONCUBINO,0,1
22,1,NINGUNO,2,2,MONTERREY,MADRE,1,1
51,52,PREPARATORIA,2,2,MONTERREY,ESPOSO,0,1
48,50,SECUNDARIA,0,2,MONTERREY,NINGUNO,0,1
21,31,LICENCIATURA,0,2,MONTERREY,NINGUNO,0,1
41,41,SECUNDARIA,1,2,MONTERREY,NINGUNO,0,1
38,33,PREPARATORIA,0,2,MONTERREY,UL,0,1
33,29,SECUNDARIA,2,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
42,38,TÉCNICO,2,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
36,27,SECUNDARIA,1,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
37,53,LICENCIATURA,1,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,1,0
28,28,SECUNDARIA,0,2,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
27,26,TÉCNICO,1,2,SANTA CATARINA,NINGUNO,0,1
37,38,SECUNDARIA,1,2,SANTA CATARINA,NINGUNO,0,1
35,35,SECUNDARIA,1,2,SANTA CATARINA,NINGUNO,0,1
40,26,SECUNDARIA,2,2,SANTA CATARINA,UL,0,1
33,37,TÉCNICO,2,2,SANTA CATARINA,NINGUNO,1,0
38,33,SECUNDARIA,1,2,SANTA CATARINA,NINGUNO,0,1
32,37,SECUNDARIA,1,3,ESCOBEDO,ESPOSO,1,0
23,21,PRIMARIA,1,3,ESCOBEDO,CONCUBINO,0,1
47,45,SECUNDARIA,2,3,GUADALUPE,NINGUNO,0,1
42,29,PREPARATORIA,1,3,SALINAS VICTORIA,ESPOSO,0,0
28,25,SECUNDARIA,0,3,SALINAS VICTORIA,ESPOSO,0,1
46,44,PRIMARIA,0,3,MONTEMORELOS,CONCUBINO,0,1
32,30,TÉCNICO,2,3,ESCOBEDO,ESPOSO,1,0
37,36,SECUNDARIA,2,3,JUÁREZ,ESPOSO,0,1
28,27,SECUNDARIA,0,3,ESCOBEDO,NINGUNO,0,1
45,44,PRIMARIA,0,3,MONTERREY,NINGUNO,0,1
32,32,SECUNDARIA,2,3,ESCOBEDO,NINGUNO,0,1
42,36,SECUNDARIA,0,3,APODACA,NINGUNO,0,1
42,47,SECUNDARIA,2,3,GARCÍA,CONCUBINO,0,1
23,21,SECUNDARIA,2,3,MONTERREY,CONCUBINO,0,1
28,33,PRIMARIA,1,3,GARCÍA,UL,0,1
40,74,SECUNDARIA,1,3,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
43,48,SECUNDARIA,2,3,GARCÍA,ESPOSO,0,1
28,28,SECUNDARIA,2,3,GARCÍA,CONCUBINO,0,1
43,41,PRIMARIA,1,3,HUALAHUISES,ESPOSO,0,1
34,34,PRIMARIA,1,3,LINARES,NINGUNO,0,1
23,21,SECUNDARIA,0,3,MONTEMORELOS,ESPOSO,0,1
34,28,SECUNDARIA,1,3,MONTEMORELOS,CONCUBINO,0,1
53,45,PRIMARIA,1,3,ESCOBEDO,ESPOSO,0,1
43,8,PRIMARIA,1,3,GARCÍA,PADRE,0,1
23,53,PREPARATORIA,2,3,SANTA CATARINA,PADRE,0,0
43,54,SECUNDARIA,2,3,MONTEMORELOS,ESPOSO,0,1
38,27,PRIMARIA,1,3,MONTEMORELOS,NINGUNO,0,1
27,28,SECUNDARIA,0,3,JUÁREZ,ESPOSO,0,1
42,41,TÉCNICO,1,3,GARCÍA,ESPOSO,0,1
30,75,PRIMARIA,1,3,SAN NICOLÁS DE LOS GARZA,NIETO,0,0
29,28,SECUNDARIA,0,3,MONTERREY,UL,0,1
28,25,LICENCIATURA,2,3,SAN NICOLÁS DE LOS GARZA,CONCUBINO,0,1
47,38,LICENCIATURA,1,3,SANTA CATARINA,ESPOSO,0,1
43,43,TÉCNICO,1,3,SAN NICOLÁS DE LOS GARZA,NINGUNO,1,0
28,22,PRIMARIA,1,3,LINARES,ESPOSO,0,1
40,35,PREPARATORIA,1,3,ESCOBEDO,NINGUNO,0,1
26,28,PRIMARIA,2,3,SAN NICOLÁS DE LOS GARZA,ESPOSO,1,0
35,24,SECUNDARIA,2,3,SAN PEDRO GARZA GARCÍA,CONCUBINO,0,1
43,43,SECUNDARIA,0,3,SANTA CATARINA,NINGUNO,0,1
53,56,SECUNDARIA,1,3,SAN NICOLÁS DE LOS GARZA,NINGUNO,1,0
44,19,SECUNDARIA,2,3,MONTERREY,CONCUBINO,0,1
38,36,SECUNDARIA,2,3,MONTERREY,NINGUNO,0,1
36,31,TÉCNICO,2,3,CIÉNEGA DE FLORES,NINGUNO,0,1
43,41,LICENCIATURA,1,3,MONTERREY,NINGUNO,0,1
46,44,SECUNDARIA,1,3,MONTERREY,NINGUNO,0,1
26,26,PREPARATORIA,2,3,MONTERREY,NINGUNO,0,1
53,60,TÉCNICO,0,3,MONTERREY,ESPOSO,0,1
42,44,PRIMARIA,2,3,MONTERREY,UL,0,1
19,45,PRIMARIA,2,3,MONTERREY,MADRE,0,1
41,37,SECUNDARIA,1,3,MONTERREY,EXESPOSO,0,1
35,38,PRIMARIA,1,3,CIÉNEGA DE FLORES,NINGUNO,0,1
28,28,PRIMARIA,2,3,LINARES,CONCUBINO,0,1
31,31,SECUNDARIA,1,3,MONTERREY,NINGUNO,0,1
38,40,SECUNDARIA,2,3,MONTERREY,NINGUNO,0,0
38,31,PREPARATORIA,1,3,MONTERREY,CONCUBINO,0,1
30,25,TÉCNICO,1,3,ZUAZUA,ESPOSO,0,1
26,29,TÉCNICO,2,3,ANÁHUAC,ESPOSO,0,1
33,31,LICENCIATURA,1,3,GUADALUPE,CONCUBINO,0,1
33,24,SECUNDARIA,1,3,SANTA CATARINA,NINGUNO,0,1
55,52,TÉCNICO,0,3,ESCOBEDO,NINGUNO,0,1
28,28,PREPARATORIA,0,3,ESCOBEDO,ESPOSO,0,1
36,33,TÉCNICO,1,3,ESCOBEDO,CONCUBINO,0,1
32,63,SECUNDARIA,2,3,SANTIAGO,HIJO,0,0
27,23,PREPARATORIA,2,3,ESCOBEDO,NINGUNO,0,1
34,38,TÉCNICO,1,3,SABINAS HIDALGO,NINGUNO,0,1
31,28,SECUNDARIA,2,3,ESCOBEDO,NINGUNO,0,0
43,52,PREPARATORIA,1,3,SABINAS HIDALGO,ESPOSO,1,0
33,32,PREPARATORIA,0,3,ESCOBEDO,NINGUNO,1,0
38,30,SECUNDARIA,0,3,SABINAS HIDALGO,NINGUNO,0,1
27,26,LICENCIATURA,1,3,ESCOBEDO,ESPOSO,0,1
37,35,TÉCNICO,0,3,SANTA CATARINA,UL,0,1
37,34,PREPARATORIA,0,3,ESCOBEDO,NINGUNO,0,0
28,23,SECUNDARIA,1,3,ESCOBEDO,UL,0,1
43,47,PRIMARIA,0,3,SAN PEDRO GARZA GARCÍA,NINGUNO,1,0
24,22,SECUNDARIA,2,3,MONTERREY,ESPOSO,0,1
44,41,PREPARATORIA,0,3,CADEREYTA JIMÉNEZ,NINGUNO,0,1
38,31,SECUNDARIA,0,3,CADEREYTA JIMÉNEZ,ESPOSO,0,1
26,25,SECUNDARIA,0,3,GUADALUPE,CONCUBINO,0,1
33,25,LICENCIATURA,2,3,MONTERREY,NINGUNO,0,1
34,25,SECUNDARIA,2,3,MONTERREY,NINGUNO,0,1
43,43,PRIMARIA,2,3,MONTERREY,ESPOSO,1,1
47,38,SECUNDARIA,2,3,MONTERREY,CONCUBINO,0,1
26,28,TÉCNICO,2,3,MONTERREY,NINGUNO,0,1
25,26,TÉCNICO,2,3,GUADALUPE,CONCUBINO,1,0
28,28,SECUNDARIA,0,3,ESCOBEDO,NINGUNO,1,0
28,27,PREPARATORIA,1,3,MONTERREY,ESPOSO,0,1
25,21,SECUNDARIA,2,3,GUADALUPE,NINGUNO,0,1
33,20,TÉCNICO,1,3,ESCOBEDO,EXESPOSO,0,1
33,54,SECUNDARIA,1,3,GUADALUPE,NINGUNO,1,0
33,9,PRIMARIA,1,3,SAN NICOLÁS DE LOS GARZA,HIJASTRO,0,1
40,39,SECUNDARIA,0,3,ESCOBEDO,ESPOSO,0,1
65,60,PRIMARIA,1,3,GUADALUPE,ESPOSO,0,1
30,32,SECUNDARIA,1,3,MONTERREY,NINGUNO,0,1
32,30,SECUNDARIA,1,3,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
23,21,PRIMARIA,2,3,GARCÍA,ESPOSO,0,1
32,32,SECUNDARIA,1,3,GARCÍA,CONCUBINO,0,1
33,30,PRIMARIA,2,3,MONTERREY,ESPOSO,0,1
29,30,SECUNDARIA,1,3,GUADALUPE,NINGUNO,1,0
43,64,TÉCNICO,0,3,SANTA CATARINA,NINGUNO,0,1
41,13,SECUNDARIA,1,3,SANTA CATARINA,PADRE,0,0
34,28,PRIMARIA,2,3,GARCÍA,UL,0,1
45,42,SECUNDARIA,0,3,GARCÍA,ESPOSO,0,1
23,25,LICENCIATURA,1,3,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
69,69,PRIMARIA,1,3,GUADALUPE,NINGUNO,0,1
30,39,PREPARATORIA,2,3,SANTA CATARINA,NINGUNO,1,0
28,23,SECUNDARIA,0,3,SANTA CATARINA,NINGUNO,0,0
